,movie_id,avg_rating,num_ratings,title,release_date,video_release_date,IMDb_URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,cluster,pca1,pca2
1390,1391,2.0,3,For Ever Mozart (1996),04-Jul-1997,,http://us.imdb.com/M/title-exact?For+Ever+Mozart+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.3704792093761213,0.0947522547673338
1391,1392,2.0,5,"Locusts, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Locusts%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.361471057301139,0.0900730531473667
1392,1393,2.111111111111111,9,Stag (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Stag+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.1079489437407861,-1.1030345807119502
1393,1394,2.4285714285714284,7,Swept from the Sea (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Swept+from+the+Sea+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-0.8329312633026609,0.29890410370877263
1394,1395,2.3333333333333335,6,Hurricane Streets (1998),01-Jan-1998,,http://us.imdb.com/Title?Hurricane+Streets+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.302423938879147,0.01607245667426707
1395,1396,4.2,5,Stonewall (1995),26-Jul-1996,,http://us.imdb.com/M/title-exact?Stonewall%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0014869775634345,-0.38288951822919964
1396,1397,3.2,5,Of Human Bondage (1934),01-Jan-1934,,http://us.imdb.com/M/title-exact?Of%20Human%20Bondage%20(1934),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1651161047169367,-0.16790653123985128
1397,1398,4.5,2,Anna (1996),13-Nov-1996,,http://us.imdb.com/M/title-exact?Anna%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9659104675298577,-0.44036561189605367
1398,1399,2.4285714285714284,7,Stranger in the House (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-120222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.011802965550356002,-0.621301588742751
1399,1400,3.1,10,Picture Bride (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Picture%20Bride%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.3203572380277353,-0.17834988339823493
1400,1401,3.2222222222222223,18,M. Butterfly (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?M.%20Butterfly%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1029269134039175,-0.20309874148051155
1401,1402,2.75,4,"Ciao, Professore! (1993)",01-Jan-1993,,http://us.imdb.com/M/title-exact?Io%20speriamo%20che%20me%20la%20cavo%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2432532879735034,-0.06882458628466086
1402,1403,2.75,4,Caro Diario (Dear Diary) (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Caro%20diario%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4763813839934754,0.49077288739375474
1403,1404,3.230769230769231,13,Withnail and I (1987),01-Jan-1987,,http://us.imdb.com/M/title-exact?Withnail%20and%20I%20(1987),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.7463733761366965,0.6922487396619138
1404,1405,3.3333333333333335,6,Boy's Life 2 (1997),07-Mar-1997,,http://us.imdb.com/M/title-exact?Boy%27s%20Life%202%20(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.138794811725645,-0.19891053031508127
1405,1406,3.4,5,When Night Is Falling (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?When%20Night%20is%20Falling%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.2937888800691406,-0.23114677544512174
1406,1407,2.25,20,"Specialist, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Specialist,%20The%20(1994)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5204903508439975,-0.21817959855580984
1407,1408,1.0,3,Gordy (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Gordy%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.1564329586232671,1.1952221802764482
1408,1409,2.857142857142857,7,"Swan Princess, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Swan%20Princess,%20The%20(1994)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.6843793180190607,4.701895017774463
1409,1410,2.75,4,Harlem (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Harlem%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2432532879735034,-0.06882458628466086
1410,1411,2.5714285714285716,28,Barbarella (1968),01-Jan-1968,,http://us.imdb.com/M/title-exact?Barbarella%20(1968),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.684543402989847,0.06964801855586636
1411,1412,1.6666666666666667,6,Land Before Time III: The Time of the Great Giving (1995) (V),01-Jan-1995,,http://us.imdb.com/M/title-exact?Land%20Before%20Time%20III%3A%20The%20Time%20of%20the%20Great%20Giving%20%281995%29%20%28V%29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.485078662036924,4.960166745952718
1412,1413,2.75,8,Street Fighter (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Street%20Fighter%20(1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5482560019708539,-0.2975958823306817
1413,1414,2.0,1,Coldblooded (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Coldblooded%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.39400562434328923,-0.11998143641878557
1414,1415,2.4444444444444446,9,"Next Karate Kid, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Next%20Karate%20Kid,%20The%20(1994)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.4566867646455353,1.6565795109752166
1415,1416,2.4,5,No Escape (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?No%20Escape%20(1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.1166026960029947,-0.6771018238072902
1416,1417,2.5,2,"Turning, The (1992)",02-May-1997,,http://us.imdb.com/M/title-exact?Turning%2C%20The%20%281992%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2931687218368615,-0.010399637917356775
1417,1418,3.6666666666666665,3,"Joy Luck Club, The (1993)",01-Jan-1993,,http://us.imdb.com/M/title-exact?Joy+Luck+Club%2C+The+(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.097763997453618,-0.2635527235482467
1418,1419,2.125,16,Highlander III: The Sorcerer (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Highlander%20III:%20The%20Sorcerer%20(1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.121149522448185,-0.6437171112950382
1419,1420,1.3333333333333333,3,Gilligan's Island: The Movie (1998),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.101889916238766,1.1235611846133327
1420,1421,3.1818181818181817,11,My Crazy Life (Mi vida loca) (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Mi%20vida%20loca%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1410667235311436,-0.17803535451812774
1421,1422,2.25,4,Suture (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Suture%20(1993),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.36815521538533563,-2.0891680972569886
1422,1423,2.25,4,"Walking Dead, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Walking%20Dead,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.8274261348485582,-0.4732763505550919
1423,1424,2.3333333333333335,3,I Like It Like That (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?I%20Like%20It%20Like%20That%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.7104628637944965,0.5624450859752327
1424,1425,2.6,10,I'll Do Anything (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?I'll%20Do%20Anything%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.473901296841553,0.5089827305822556
1425,1426,3.25,8,Grace of My Heart (1996),13-Sep-1996,,http://us.imdb.com/M/title-exact?Grace%20of%20My%20Heart%20(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.3765505162667588,0.3739229906591466
1426,1427,2.8,5,Drunks (1995),01-Nov-1996,,http://us.imdb.com/M/title-exact?Drunks%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2305677555783374,-0.08191333644411183
1427,1428,3.6666666666666665,12,SubUrbia (1997),07-Feb-1997,,http://us.imdb.com/M/title-exact?SubUrbia%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.6795519352098408,0.6008778076816685
1428,1429,2.75,4,Sliding Doors (1998),01-Jan-1998,,http://us.imdb.com/Title?Sliding+Doors+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.4046518887564083,-0.08906823309206172
1429,1430,2.3333333333333335,3,Ill Gotten Gains (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.3159361669916207,0.02309125910421771
1430,1431,3.4,5,Legal Deceit (1997),01-Jan-1997,,http://us.imdb.com/Title?Legal+Deceit+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.13814289160949209,-0.8254630030552936
1431,1432,1.0,3,"Mighty, The (1998)",09-Oct-1998,,"http://us.imdb.com/Title?Mighty,+The+(1998)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.5341083365296233,0.309735241756682
1432,1433,2.0,2,Men of Means (1998),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119655,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.21229377354554757,-0.44821050207012064
1433,1434,2.5,10,Shooting Fish (1997),16-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-120122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-0.8077312403935086,0.27652937363672536
1434,1435,2.5714285714285716,7,"Steal Big, Steal Little (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Steal%20Big,%20Steal%20Little%20(1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.8812851689463703,0.8480333689103962
1435,1436,2.5,2,Mr. Jones (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Mr.%20Jones%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.4545673226197662,-0.030643284724757608
1436,1437,2.0,9,House Party 3 (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?House%20Party%203%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.965779375244818,0.9662015884271999
1437,1438,2.4,5,Panther (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Panther%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2960194064397381,0.004079858351627435
1438,1439,3.0,8,Jason's Lyric (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Jason's%20Lyric%20(1994),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0461905584850733,-0.9989506631214046
1439,1440,3.0,5,Above the Rim (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Above%20the%20Rim%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.1978419301476368,-0.12490993384198155
1440,1441,2.5714285714285716,7,Moonlight and Valentino (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Moonlight%20and%20Valentino%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.4203591476356312,-0.057697216416771634
1441,1442,2.4,5,"Scarlet Letter, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Scarlet%20Letter,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2960194064397381,0.004079858351627435
1442,1443,3.75,4,8 Seconds (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?8%20Seconds%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.079624160820002,-0.28380757327400935
1443,1444,2.473684210526316,19,That Darn Cat! (1965),01-Jan-1965,,http://us.imdb.com/Title?That+Darn+Cat%21+(1965),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.526341099327921,1.7184351801118363
1444,1445,2.75,4,Ladybird Ladybird (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Ladybird%20Ladybird%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2432532879735034,-0.06882458628466086
1445,1446,3.1333333333333333,15,"Bye Bye, Love (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Bye%20Bye,%20Love%20(1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.7533085749125683,0.7085165983127037
1446,1447,3.0,1,Century (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Century%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2158582342976019,-0.11555153060204741
1447,1448,3.6666666666666665,3,My Favorite Season (1993),19-Apr-1996,,http://us.imdb.com/Title?Ma+saison+pr%E9f%E9r%E9e+(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.097763997453618,-0.2635527235482467
1448,1449,4.625,8,Pather Panchali (1955),22-Mar-1996,,http://us.imdb.com/M/title-exact?Pather%20Panchali%20(1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9184323704107229,-0.4812760901296232
1449,1450,4.0,2,Golden Earrings (1947),01-Jan-1947,,http://us.imdb.com/M/title-exact?Golden%20Earrings%20%281947%29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1.0006656045174063,0.264884229318942
1450,1451,3.8666666666666667,15,Foreign Correspondent (1940),01-Jan-1940,,http://us.imdb.com/M/title-exact?Foreign%20Correspondent%20(1940),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.259543911322705,-0.949184405083492
1451,1452,4.0,1,Lady of Burlesque (1943),01-Jan-1943,,http://us.imdb.com/M/title-exact?Lady%20of%20Burlesque%20(1943),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,-0.2589070244443831,-0.4584096809098766
1452,1453,2.0,1,Angel on My Shoulder (1946),01-Jan-1946,,http://us.imdb.com/M/title-exact?Angel%20on%20My%20Shoulder%20(1946),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2413482179010136,-0.7675904704621713
1453,1454,3.0,6,Angel and the Badman (1947),01-Jan-1947,,http://us.imdb.com/M/title-exact?Angel%20and%20the%20Badman%20(1947),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-0.5185406444277268,0.204582478904134
1454,1455,2.5,2,"Outlaw, The (1943)",01-Jan-1943,,"http://us.imdb.com/M/title-exact?Outlaw,%20The%20(1943)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-0.6183715121544426,0.32143237563874233
1455,1456,3.7142857142857144,7,Beat the Devil (1954),01-Jan-1954,,http://us.imdb.com/M/title-exact?Beat%20the%20Devil%20(1954),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.3050839261258396,0.276449061795504
1456,1457,3.0,1,Love Is All There Is (1996),11-Oct-1996,,http://us.imdb.com/M/title-exact?Love%20Is%20All%20There%20Is%20(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4489863303175732,0.4440459430763683
1457,1458,4.0,1,"Damsel in Distress, A (1937)",01-Jan-1937,,"http://us.imdb.com/M/title-exact?Damsel%20in%20Distress,%20A%20(1937)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,-0.19392556111880496,2.3191063292846885
1458,1459,3.5714285714285716,7,Madame Butterfly (1995),20-Sep-1996,,http://us.imdb.com/M/title-exact?Madame%20Butterfly%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.15749882312894625,1.85785046340635
1459,1460,3.0,1,Sleepover (1995),25-Oct-1996,,http://us.imdb.com/M/title-exact?Sleepover%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4489863303175732,0.4440459430763683
1460,1461,2.0,1,Here Comes Cookie (1935),01-Jan-1935,,http://us.imdb.com/M/title-exact?Here%20Comes%20Cookie%20(1935),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.0018119835447472,0.9849183949070676
1461,1462,3.7142857142857144,7,"Thieves (Voleurs, Les) (1996)",25-Dec-1996,,"http://us.imdb.com/M/title-exact?Voleurs,%20Les%20(1996)",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.0952152873386811,-1.1704139855397848
1462,1463,3.3333333333333335,3,"Boys, Les (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-118764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.7746316619317625,0.6935952106346364
1463,1464,2.3333333333333335,3,"Stars Fell on Henrietta, The (1995)",01-Jan-1995,,"http://us.imdb.com/Title?Stars+Fell+on+Henrietta,+The+(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.3159361669916207,0.02309125910421771
1464,1465,2.3333333333333335,3,Last Summer in the Hamptons (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Last%20Summer%20in%20the%20Hamptons%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.5490642630115923,0.5826887327826334
1465,1466,4.0,6,Margaret's Museum (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Margaret's%20Museum%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.029708726956644,-0.34223252164131346
1466,1467,5.0,2,"Saint of Fort Washington, The (1993)",01-Jan-1993,,"http://us.imdb.com/M/title-exact?Saint%20of%20Fort%20Washington,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8840959039531067,-0.5478571053907277
1467,1468,3.3333333333333335,6,"Cure, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Cure,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.138794811725645,-0.19891053031508127
1468,1469,3.1666666666666665,12,Tom and Huck (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Tom%20and%20Huck%20(1995),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0246718352036193,2.3317101052756564
1469,1470,2.6,5,Gumby: The Movie (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Gumby:%20The%20Movie%20(1995),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.6332951046760351,4.761855558905976
1470,1471,2.4444444444444446,9,Hideaway (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Hideaway%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.00019752574277828467,-0.6293932187276285
1471,1472,3.5,2,"Visitors, The (Visiteurs, Les) (1993)",19-Jul-1996,,"http://us.imdb.com/M/title-exact?Visiteurs,%20Les%20(1993)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.8872648998713369,0.19833552426023096
1472,1473,3.5555555555555554,9,"Little Princess, The (1939)",01-Jan-1939,,"http://us.imdb.com/M/title-exact?Little%20Princess,%20The%20(1939)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1349960798671882,1.6371224182375825
1473,1474,2.8333333333333335,6,Nina Takes a Lover (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Nina%20Takes%20a%20Lover%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-1.0043325981789446,0.7738242548919588
1474,1475,2.875,8,Bhaji on the Beach (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Bhaji%20on%20the%20Beach%20(1993),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4379114389493228,0.45454161078015237
1475,1476,2.0,1,Raw Deal (1948),01-Jan-1948,,http://us.imdb.com/M/title-exact?Raw%20Deal%20(1948),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.34599399148491405,-1.087954208820777
1476,1477,2.5,2,Nightwatch (1997),22-Apr-1997,,http://us.imdb.com/M/title-exact?Nightwatch%20(1997),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.10971985567141575,-0.7950831609482164
1477,1478,2.7222222222222223,18,Dead Presidents (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Dead%20Presidents%20(1995),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.11608717843748678,-1.507931532482748
1478,1479,2.75,8,Reckless (1995),01-Jan-1995,,http://us.imdb.com/Title?Reckless+(1995/I),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.8475616059171824,0.8073039489951715
1479,1480,2.272727272727273,11,Herbie Rides Again (1974),01-Jan-1974,,http://us.imdb.com/M/title-exact?Herbie%20Rides%20Again%20(1974),0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.6407651403877233,3.085828940860594
1480,1481,3.0,2,S.F.W. (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?S.F.W.%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2113541582601106,-0.11789113141203099
1481,1482,4.0,1,"Gate of Heavenly Peace, The (1995)",10-May-1996,,"http://us.imdb.com/M/title-exact?Gate%20of%20Heavenly%20Peace,%20The%20(1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-0.9635308071402209,0.12294127935773136
1482,1483,3.4166666666666665,12,"Man in the Iron Mask, The (1998)",17-Mar-1998,,"http://us.imdb.com/Title?Man+in+the+Iron+Mask,+The+(1998/I)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.09684368381941233,-0.7964093885456004
1483,1484,2.6666666666666665,3,"Jerky Boys, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Jerky%20Boys,%20The%20(1994)",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.27897176516730127,0.2916148443134309
1484,1485,3.5,4,"Colonel Chabert, Le (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Colonel%20Chabert,%20Le%20(1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.7842883266895847,-0.7622487310991781
1485,1486,1.0,1,Girl in the Cadillac (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Girl%20in%20the%20Cadillac%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.5431164886046056,0.3144144433766493
1486,1487,2.0,5,Even Cowgirls Get the Blues (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Even%20Cowgirls%20Get%20the%20Blues%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-1.145194280177687,0.9553163448597332
1487,1488,3.0,4,Germinal (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Germinal%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2023460061851283,-0.12257033303199805
1488,1489,2.2,5,Chasers (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Chasers%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.9510698539640822,0.9325633942692643
1489,1490,3.0,3,Fausto (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Fausto%20%281993%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.829174704316263,0.7652562062977523
1490,1491,3.0,2,Tough and Deadly (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Tough%20and%20Deadly%20(1995),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.6110650505773544,-1.6036428283183932
1491,1492,4.0,1,Window to Paris (1994),01-Jan-1994,,http://us.imdb.com/Title?Okno+v+Parizh+(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.6745537292377437,0.5549524209283715
1492,1493,1.0,1,"Modern Affair, A (1995)",06-Sep-1996,,"http://us.imdb.com/M/title-exact?Modern%20Affair,%20A%20(1995)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-1.093711615461182,0.6200602614105996
1493,1494,1.0,1,"Mostro, Il (1994)",19-Apr-1996,,"http://us.imdb.com/M/title-exact?Mostro,%20Il%20(1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.1654411106982492,1.1999013818964155
1494,1495,3.6,5,Flirt (1995),07-Aug-1996,,http://us.imdb.com/Title?Flirt+(1995/I),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.099664453855536,-0.2538997260355906
1495,1496,2.8,5,Carpool (1996),23-Aug-1996,,http://us.imdb.com/M/title-exact?Carpool%20(1996),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.714753234121891,-0.06344832477381708
1496,1497,3.0,2,"Line King: Al Hirschfeld, The (1996)",11-Oct-1996,,"http://us.imdb.com/M/title-exact?Line%20King,%20The%20(1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,-1.122655858256231,0.33558466553709615
